report_date_as_yyyy_mm_dd,market_and_exchange_names,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,open_interest_all,date,spec_net,comm_net
2021-01-05T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,6939,9924,506,90,11296,2021-01-05,-2985,416
2021-01-12T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,7306,10639,380,90,12039,2021-01-12,-3333,290
2021-01-19T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,7406,10535,436,90,11945,2021-01-19,-3129,346
2021-01-26T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,6314,9095,457,96,10787,2021-01-26,-2781,361
2021-02-02T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5342,8016,427,172,9469,2021-02-02,-2674,255
2021-02-09T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,6327,9171,379,203,11055,2021-02-09,-2844,176
2021-02-16T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,6672,9565,365,220,11426,2021-02-16,-2893,145
2021-02-23T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,6559,8644,370,269,10572,2021-02-23,-2085,101
2021-03-02T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4467,6318,408,193,8068,2021-03-02,-1851,215
2021-03-09T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4944,6857,410,260,8785,2021-03-09,-1913,150
2021-03-16T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4797,7449,479,165,9335,2021-03-16,-2652,314
2021-03-23T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5541,7946,549,178,9897,2021-03-23,-2405,371
2021-03-30T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5676,7891,498,203,9322,2021-03-30,-2215,295
2021-04-06T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5938,8230,504,204,9865,2021-04-06,-2292,300
2021-04-13T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5788,8253,546,206,9653,2021-04-13,-2465,340
2021-04-20T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5147,7419,530,199,8817,2021-04-20,-2272,331
2021-04-27T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4431,6340,458,203,8429,2021-04-27,-1909,255
