report_date_as_yyyy_mm_dd,market_and_exchange_names,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,open_interest_all,date,spec_net,comm_net
2011-03-29T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,52886,1641,20231,102773,119128,2011-03-29,51245,-82542
2011-04-05T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,68876,3846,17432,117936,138257,2011-04-05,65030,-100504
2011-04-12T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,66354,2613,22824,123079,142022,2011-04-12,63741,-100255
2011-04-19T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,67489,2454,23480,123045,141961,2011-04-19,65035,-99565
2011-04-26T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,61493,2430,24838,122485,138939,2011-04-26,59063,-97647
2011-05-03T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,59863,5822,30740,118338,139919,2011-05-03,54041,-87598
2011-05-10T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,42698,5495,30104,99527,121478,2011-05-10,37203,-69423
2011-05-17T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,36008,9717,40314,97727,123386,2011-05-17,26291,-57413
2011-05-24T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,31219,9942,41488,94763,120245,2011-05-24,21277,-53275
2011-05-31T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,35657,9255,41643,100975,125654,2011-05-31,26402,-59332
2011-06-07T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,32631,19109,51857,88565,129110,2011-06-07,13522,-36708
2011-06-14T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,33746,14891,54875,103612,142172,2011-06-14,18855,-48737
2011-06-21T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,19983,17779,24090,51741,87905,2011-06-21,2204,-27651
2011-06-28T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,21896,23759,28565,46695,92360,2011-06-28,-1863,-18130
2011-07-05T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,31346,24525,25473,63589,105967,2011-07-05,6821,-38116
2011-07-12T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,39535,24201,24080,70701,111624,2011-07-12,15334,-46621
2011-07-19T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,52623,24859,25093,81777,124719,2011-07-19,27764,-56684
2011-07-26T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,52884,16743,27531,93417,128807,2011-07-26,36141,-65886
2011-08-02T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,57482,16445,27593,97892,133150,2011-08-02,41037,-70299
2011-08-09T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,38872,15168,35943,80076,118973,2011-08-09,23704,-44133
2011-08-16T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,23153,19032,39061,60465,103509,2011-08-16,4121,-21404
2011-08-23T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,23368,14564,38944,64812,104672,2011-08-23,8804,-25868
2011-08-30T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,24823,10884,40827,71626,107237,2011-08-30,13939,-30799
2011-09-06T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,18441,16360,48193,67166,109190,2011-09-06,2081,-18973
2011-09-13T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,17337,23640,55828,64452,117403,2011-09-13,-6303,-8624
2011-09-20T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,20422,25880,54981,67965,123057,2011-09-20,-5458,-12984
2011-09-27T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,21320,41870,32338,21145,86146,2011-09-27,-20550,11193
2011-10-04T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,22713,38395,47148,36124,103733,2011-10-04,-15682,11024
2011-10-11T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,23922,48835,74038,48096,122945,2011-10-11,-24913,25942
2011-10-18T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,23343,48138,74197,48610,123074,2011-10-18,-24795,25587
2011-10-25T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,25368,43291,69325,51351,120187,2011-10-25,-17923,17974
2011-11-01T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,27420,42240,64477,56340,119841,2011-11-01,-14820,8137
2011-11-08T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,28003,43571,64301,57537,122069,2011-11-08,-15568,6764
2011-11-15T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,28819,46034,66149,56849,123967,2011-11-15,-17215,9300
2011-11-22T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,29041,51185,73856,54766,129151,2011-11-22,-22144,19090
2011-11-29T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,30069,56938,86803,62064,143231,2011-11-29,-26869,24739
2011-12-06T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,31022,51193,91372,74694,150326,2011-12-06,-20171,16678
2011-12-13T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,35787,49172,105069,95658,173429,2011-12-13,-13385,9411
2011-12-20T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,21428,48296,90485,93717,174254,2011-12-20,-26868,-3232
2011-12-27T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,28132,49944,64290,45089,118735,2011-12-27,-21812,19201
2012-01-03T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,27665,51036,64236,45736,119763,2012-01-03,-23371,18500
2012-01-10T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,23039,51688,67906,48899,120997,2012-01-10,-28649,19007
2012-01-17T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,25118,53848,70249,47130,123101,2012-01-17,-28730,23119
2012-01-24T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,29772,48681,54912,48032,117164,2012-01-24,-18909,6880
2012-01-31T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,30140,49549,54905,48260,119270,2012-01-31,-19409,6645
2012-02-07T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,37065,34881,46984,65258,122955,2012-02-07,2184,-18274
2012-02-14T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,38465,28899,45270,69895,122896,2012-02-14,9566,-24625
2012-02-21T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,47784,33672,40420,72938,129249,2012-02-21,14112,-32518
2012-02-28T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,50763,28283,45369,86896,136553,2012-02-28,22480,-41527
2012-03-06T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,55906,29874,47002,92186,146771,2012-03-06,26032,-45184
2012-03-13T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,59548,32827,61100,111626,172856,2012-03-13,26721,-50526
2012-03-20T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,62768,20453,64621,127121,189870,2012-03-20,42315,-62500
2012-03-27T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,53432,29695,30438,75445,122621,2012-03-27,23737,-45007
2012-04-03T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,57291,27804,29195,80582,126333,2012-04-03,29487,-51387
2012-04-10T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,47992,20025,29950,71160,113833,2012-04-10,27967,-41210
2012-04-17T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,58319,20291,31141,89592,128841,2012-04-17,38028,-58451
2012-04-24T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,63028,18804,30013,98096,134899,2012-04-24,44224,-68083
2012-05-01T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,84458,14235,28754,131303,163036,2012-05-01,70223,-102549
2012-05-08T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,69914,9819,35823,116152,148415,2012-05-08,60095,-80329
2012-05-15T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,66286,15281,37358,103874,140173,2012-05-15,51005,-66516
2012-05-22T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,57577,19022,38781,86973,130992,2012-05-22,38555,-48192
2012-05-29T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,48793,14708,45130,84629,126626,2012-05-29,34085,-39499
2012-06-05T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,39559,24653,63694,81024,137391,2012-06-05,14906,-17330
2012-06-12T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,31308,21688,66261,77184,135037,2012-06-12,9620,-10923
2012-06-19T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,27808,19607,67917,79033,131671,2012-06-19,8201,-11116
2012-06-26T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,27778,18501,39527,46752,95821,2012-06-26,9277,-7225
2012-07-03T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,22923,14225,40158,49308,93160,2012-07-03,8698,-9150
2012-07-10T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,24673,20335,46123,50960,100606,2012-07-10,4338,-4837
2012-07-17T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,23628,24836,50361,50189,103963,2012-07-17,-1208,172
2012-07-24T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,29695,32127,52846,50324,111062,2012-07-24,-2432,2522
2012-07-31T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,30652,18203,36868,59582,101082,2012-07-31,12449,-22714
2012-08-07T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,43190,24068,32069,64622,109258,2012-08-07,19122,-32553
2012-08-14T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,53894,25301,29523,75171,123658,2012-08-14,28593,-45648
2012-08-21T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,76008,25141,28897,103360,150410,2012-08-21,50867,-74463
2012-08-28T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,86639,25703,32156,116124,163842,2012-08-28,60936,-83968
2012-09-04T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,89309,22754,36806,123990,171278,2012-09-04,66555,-87184
2012-09-11T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,116546,14686,70866,199989,254598,2012-09-11,101860,-129123
2012-09-18T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,126688,14807,111793,250531,296999,2012-09-18,111881,-138738
2012-09-25T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,123643,18297,36716,173003,210066,2012-09-25,105346,-136287
2012-10-02T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,112706,11530,38350,167515,196895,2012-10-02,101176,-129165
2012-10-09T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,106300,10672,40463,162272,192593,2012-10-09,95628,-121809
2012-10-16T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,106369,12619,38298,157782,189466,2012-10-16,93750,-119484
2012-10-23T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,98566,9478,41195,149052,178102,2012-10-23,89088,-107857
2012-10-30T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,86306,7535,39783,139753,167010,2012-10-30,78771,-99970
2012-11-06T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,82882,8120,46619,137784,166422,2012-11-06,74762,-91165
2012-11-13T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,75935,9816,55425,137441,168339,2012-11-13,66119,-82016
2012-11-20T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,72893,11447,61171,135820,169517,2012-11-20,61446,-74649
2012-11-27T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,72663,10284,59723,138285,170497,2012-11-27,62379,-78562
2012-12-04T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,66356,9285,58434,137757,167343,2012-12-04,57071,-79323
2012-12-11T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,74220,11687,57844,144751,178087,2012-12-11,62533,-86907
2012-12-18T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,81493,7215,81681,183505,219922,2012-12-18,74278,-101824
2012-12-24T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,72777,9425,26014,114327,140965,2012-12-24,63352,-88313
2012-12-31T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,73678,7752,25407,113539,137247,2012-12-31,65926,-88132
2013-01-08T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,70435,6430,24292,115271,137314,2013-01-08,64005,-90979
2013-01-15T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,73099,4431,25542,125179,144716,2013-01-15,68668,-99637
2013-01-22T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,66225,8273,29132,115969,141710,2013-01-22,57952,-86837
2013-01-29T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,53915,18858,57342,98176,144927,2013-01-29,35057,-40834
2013-02-05T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,44538,16777,65520,98384,141807,2013-02-05,27761,-32864
2013-02-12T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,39324,12759,67842,99304,140109,2013-02-12,26565,-31462
2013-02-19T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,46033,26654,76550,96554,156182,2013-02-19,19379,-20004
2013-02-26T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,42171,63604,123275,93736,195893,2013-02-26,-21433,29539
2013-03-05T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,39564,86227,151458,92287,221062,2013-03-05,-46663,59171
2013-03-12T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,37020,90417,181721,114056,249150,2013-03-12,-53397,67665
2013-03-19T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,39417,104748,235665,159023,308970,2013-03-19,-65331,76642
2013-03-26T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,26286,88931,105065,33549,160847,2013-03-26,-62645,71516
2013-04-02T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,26212,90756,105344,34219,163150,2013-04-02,-64544,71125
2013-04-09T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,24056,95189,110957,32125,161861,2013-04-09,-71133,78832
2013-04-16T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,26003,101916,119246,33403,171111,2013-04-16,-75913,85843
2013-04-23T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,27940,99619,117167,33999,171804,2013-04-23,-71679,83168
2013-04-30T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,23246,91094,110577,36690,161473,2013-04-30,-67848,73887
2013-05-07T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,25741,77657,92646,40955,149014,2013-05-07,-51916,51691
2013-05-14T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,28352,72769,80107,40993,142482,2013-05-14,-44417,39114
2013-05-21T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,30686,64538,84231,40103,141531,2013-05-21,-33852,44128
2013-05-28T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,28298,61657,88719,39653,144725,2013-05-28,-33359,49066
2013-06-04T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,22351,62127,97317,39310,141838,2013-06-04,-39776,58007
2013-06-11T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,17343,53250,98780,50091,145729,2013-06-11,-35907,48689
2013-06-18T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,15470,41557,100129,64909,145484,2013-06-18,-26087,35220
2013-06-25T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,27186,37824,60951,36596,109819,2013-06-25,-10638,24355
2013-07-02T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,35398,51648,70456,36286,126754,2013-07-02,-16250,34170
2013-07-09T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,37260,61089,80806,39418,140106,2013-07-09,-23829,41388
2013-07-16T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,32187,52230,80511,43701,133870,2013-07-16,-20043,36810
2013-07-23T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,22262,39020,74122,45717,119597,2013-07-23,-16758,28405
2013-07-30T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,20729,32163,66544,44162,111005,2013-07-30,-11434,22382
2013-08-06T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,22629,33065,62191,41327,106787,2013-08-06,-10436,20864
2013-08-13T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,21751,30832,60271,41643,105303,2013-08-13,-9081,18628
2013-08-20T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,26559,36103,60065,39126,108282,2013-08-20,-9544,20939
2013-08-27T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,35375,60334,75703,34516,133392,2013-08-27,-24959,41187
2013-09-03T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,31879,66518,87628,38349,143241,2013-09-03,-34639,49279
2013-09-10T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,24621,55563,89696,47283,137986,2013-09-10,-30942,42413
2013-09-17T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,25286,44050,90759,67900,142925,2013-09-17,-18764,22859
2013-09-24T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,40278,45953,51746,47538,119624,2013-09-24,-5675,4208
2013-10-01T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,43734,44689,50999,52742,122732,2013-10-01,-955,-1743
2013-10-08T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,33857,42520,58507,48234,118332,2013-10-08,-8663,10273
2013-10-15T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,28436,39250,59892,43593,112544,2013-10-15,-10814,16299
2013-10-22T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,28906,34270,53694,48168,109316,2013-10-22,-5364,5526
2013-10-29T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,27233,42470,63565,42044,116157,2013-10-29,-15237,21521
2013-11-05T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,26803,44805,65070,39903,117253,2013-11-05,-18002,25167
2013-11-12T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,29306,45398,61948,38416,118952,2013-11-12,-16092,23532
2013-11-19T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,31656,47991,62818,39597,121813,2013-11-19,-16335,23221
2013-11-26T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,28143,56923,74321,33319,129471,2013-11-26,-28780,41002
2013-12-03T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,32589,74172,85823,29393,145767,2013-12-03,-41583,56430
2013-12-10T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,31049,88563,102583,27153,160759,2013-12-10,-57514,75430
2013-12-17T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,25133,90633,128256,46736,187136,2013-12-17,-65500,81520
2013-12-24T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,28191,86623,97141,23032,149359,2013-12-24,-58432,74109
2013-12-31T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,28206,86162,96555,22616,149037,2013-12-31,-57956,73939
2014-01-07T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,30535,91077,100257,22587,156950,2014-01-07,-60542,77670
2014-01-14T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,34212,101557,108454,24143,171370,2014-01-14,-67345,84311
2014-01-21T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,29423,99750,112401,22597,169456,2014-01-21,-70327,89804
2014-01-28T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,25976,88765,100271,24102,157214,2014-01-28,-62789,76169
2014-02-04T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,29439,89739,103483,24231,160625,2014-02-04,-60300,79252
2014-02-11T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,27745,86673,100937,27304,157495,2014-02-11,-58928,73633
2014-02-18T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,27756,92756,98317,21647,154862,2014-02-18,-65000,76670
2014-02-25T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,24865,83456,87922,20063,141519,2014-02-25,-58591,67859
2014-03-04T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,23306,84402,92528,22654,147033,2014-03-04,-61096,69874
2014-03-11T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,25180,77371,91067,28072,153639,2014-03-11,-52191,62995
2014-03-18T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,27751,97556,108340,32003,186782,2014-03-18,-69805,76337
2014-03-25T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,40441,73656,66564,16585,133246,2014-03-25,-33215,49979
2014-04-01T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,27549,64543,64673,16945,117966,2014-04-01,-36994,47728
2014-04-08T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,28704,63011,63008,20281,120336,2014-04-08,-34307,42727
2014-04-15T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,28288,63714,61985,24143,119525,2014-04-15,-35426,37842
2014-04-22T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,27529,62984,61316,25231,118707,2014-04-22,-35455,36085
2014-04-29T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,30093,60388,60536,30531,123589,2014-04-29,-30295,30005
2014-05-06T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,28044,59644,61606,29890,122287,2014-05-06,-31600,31716
2014-05-13T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,26986,53023,62277,33491,121632,2014-05-13,-26037,28786
2014-05-20T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,26500,53034,63083,32758,121268,2014-05-20,-26534,30325
2014-05-27T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,32581,54391,63738,41669,129989,2014-05-27,-21810,22069
2014-06-03T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,32519,55250,66011,40421,130275,2014-06-03,-22731,25590
2014-06-10T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,30303,54411,62263,34236,125832,2014-06-10,-24108,28027
2014-06-17T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,34582,56115,47778,38467,132209,2014-06-17,-21533,9311
2014-06-24T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,40595,45915,29794,25254,103193,2014-06-24,-5320,4540
2014-07-01T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,44755,42060,30835,40158,111438,2014-07-01,2695,-9323
2014-07-08T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,58245,47950,32588,53286,128555,2014-07-08,10295,-20698
2014-07-15T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,60353,44732,33209,57233,129787,2014-07-15,15621,-24024
2014-07-22T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,62078,41497,33108,59514,129188,2014-07-22,20581,-26406
2014-07-29T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,56459,33768,33594,60469,122619,2014-07-29,22691,-26875
2014-08-05T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,48944,27489,36570,56354,115261,2014-08-05,21455,-19784
2014-08-12T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,44053,26055,35969,49629,108979,2014-08-12,17998,-13660
2014-08-19T00:00:00.000,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,41844,34563,40948,44290,113301,2014-08-19,7281,-3342
