date,close,shares_volume,dollar_volume
2024-01-02,33.28816604614258,10154068,338010301.6278229
2024-01-03,32.11381912231445,6466098,207651101.59915924
2024-01-04,33.64950180053711,7201256,242318676.73812866
2024-01-05,33.571815490722656,5521937,185381450.1153946
2024-01-08,35.230350494384766,12591018,443585977.2211075
2024-01-09,35.230350494384766,10569968,372383677.35443115
2024-01-10,36.58175277709961,17245842,630883128.4769211
2024-01-11,36.75699996948242,62378454,2292844831.7743607
2024-01-12,34.850948333740234,52550065,1831419600.249691
2024-01-16,34.6160774230957,29135797,1008567004.7355995
2024-01-17,34.27280807495117,40800699,1398354526.1508522
2024-01-18,32.78229522705078,32340562,1060197851.2927399
2024-01-19,33.432701110839844,41266082,1379636585.521408
2024-01-22,32.357723236083984,33367305,1079690020.3240013
2024-01-23,31.508581161499023,24222046,763202302.2885628
2024-01-24,31.860885620117188,19155528,610312086.6009521
2024-01-25,32.01445388793945,15664382,501486635.2220688
2024-01-26,33.88437271118164,19489399,660386059.6329308
2024-01-29,34.787715911865234,16566919,576325271.7068825
2024-01-30,35.112918853759766,11329259,397803351.9402275
2024-01-31,34.31797790527344,14404505,494333484.32640076
2024-02-01,34.69738006591797,8443200,292956919.3725586
2024-02-02,34.63414764404297,10870408,376487315.62298584
2024-02-05,34.18247604370117,7073951,241805160.59181595
2024-02-06,34.75157928466797,7505239,260818908.15888214
2024-02-07,35.61878967285156,9471603,337367035.1217499
2024-02-08,36.74796676635742,10182740,374194991.1104584
2024-02-09,38.373985290527344,13838496,531038241.9470215
2024-02-12,40.5239372253418,11715160,474744408.4248352
2024-02-13,39.846431732177734,10034844,399852726.38905334
2024-02-14,41.72538375854492,14888154,621213939.1063156
2024-02-15,41.71635055541992,15054425,628015670.7102776
2024-02-16,41.80668640136719,13996908,585164343.3447876
2024-02-20,41.92411804199219,14786531,619912271.0755768
2024-02-21,41.08401107788086,8304603,341186401.6494026
2024-02-22,41.95122146606445,8318441,348968760.64339066
2024-02-23,41.183380126953125,7738594,318701458.3501587
2024-02-26,43.92953872680664,19249070,845602766.0200119
2024-02-27,45.934959411621094,17428829,800592552.7070847
2024-02-28,48.62691879272461,37966226,1846180588.5682297
2024-02-29,50.0,27405556,1370277800.0
2024-03-01,50.84010696411133,25945202,1319056844.8854752
2024-03-04,54.5438117980957,33299667,1816290769.7872581
2024-03-05,49.891597747802734,59204906,2953827354.8484726
2024-03-06,54.019874572753906,21232924,1146999891.2928162
2024-03-07,54.6070442199707,27414634,1497032131.1123123
2024-03-08,55.916893005371094,30693457,1716282751.0339584
2024-03-11,58.10298156738281,31736362,1843977256.3017883
2024-03-12,57.51580810546875,31681897,1822209908.269226
2024-03-13,59.24119186401367,21807014,1291873500.3552322
2024-03-14,55.82655715942383,35158763,1962792692.2741356
2024-03-15,55.64588928222656,23878211,1328724285.5636444
2024-03-18,53.821136474609375,19745891,1062746294.323761
2024-03-19,51.86088562011719,28688459,1487808890.8164215
2024-03-20,53.07136535644531,24181751,1283358542.2795868
2024-03-21,52.49322509765625,21827937,1145818810.3584595
2024-03-22,51.47244644165039,12852270,661537779.2286301
2024-03-25,57.21770477294922,27261203,1559823465.0094376
2024-03-26,55.943992614746094,13888311,776967568.0152969
2024-03-27,55.27552032470703,17876832,988151190.557373
2024-03-28,57.06413650512695,13182156,752228349.4158783
2024-04-01,56.16982650756836,14359783,806586519.7963295
2024-04-02,53.02619552612305,11550438,612475783.8003616
2024-04-03,52.97199630737305,9063784,480126732.5788269
2024-04-04,55.140018463134766,15228335,839690673.0628014
2024-04-05,54.19150924682617,10230341,554397618.8996849
2024-04-08,57.77777862548828,12028219,694963774.640892
2024-04-09,55.5103874206543,12200801,677271190.3523064
2024-04-10,56.43179702758789,11161328,629853796.2543335
2024-04-11,56.72086715698242,11421694,647848388.0817032
2024-04-12,53.794036865234375,21847752,1175278776.510498
2024-04-15,50.930442810058594,15238519,776104520.4394913
2024-04-16,50.4787712097168,10474877,528758919.53292465
2024-04-17,49.060523986816406,15576597,764196010.7514725
2024-04-18,51.11111068725586,10965167,560441864.2412453
2024-04-19,51.77054977416992,9666767,500453842.12880325
2024-04-22,53.53207015991211,8314234,445078157.8139267
2024-04-23,53.486900329589844,4191213,224174991.99108124
2024-04-24,51.40018081665039,10109013,519605096.0778694
2024-04-25,52.03252029418945,9234483,480493424.1038475
