date,close,shares_volume,dollar_volume
2024-01-11,27.049999237060547,2401200,64952458.168029785
2024-01-12,25.420000076293945,593100,15076602.045249939
2024-01-16,25.18000030517578,304200,7659756.092834473
2024-01-17,24.760000228881836,195100,4830676.044654846
2024-01-18,23.729999542236328,314800,7470203.855895996
2024-01-19,24.209999084472656,166000,4018859.848022461
2024-01-22,23.34000015258789,214900,5015766.032791138
2024-01-23,22.739999771118164,158100,3595193.9638137817
2024-01-24,22.979999542236328,113900,2617421.947860718
2024-01-25,23.1299991607666,103500,2393954.9131393433
2024-01-26,24.3700008392334,340800,8305296.286010742
2024-01-29,25.049999237060547,146200,3662309.888458252
2024-01-30,25.290000915527344,115400,2918466.1056518555
2024-01-31,24.68000030517578,166700,4114156.0508728027
2024-02-01,24.959999084472656,140400,3504383.871459961
2024-02-02,24.950000762939453,111400,2779430.084991455
2024-02-05,24.579999923706055,94900,2332641.9927597046
2024-02-06,25.010000228881836,116600,2916166.026687622
2024-02-07,25.6200008392334,209100,5357142.175483704
2024-02-08,26.459999084472656,131500,3479489.8796081543
2024-02-09,27.610000610351562,208800,5764968.127441406
2024-02-12,29.18000030517578,116500,3399470.0355529785
2024-02-13,28.719999313354492,99100,2846151.93195343
2024-02-14,30.06999969482422,379100,11399536.884307861
2024-02-15,30.09000015258789,243000,7311870.037078857
2024-02-16,30.149999618530273,118100,3560714.9549484253
2024-02-20,30.209999084472656,307500,9289574.718475342
2024-02-21,29.600000381469727,703300,20817680.26828766
2024-02-22,30.229999542236328,183500,5547204.916000366
2024-02-23,29.649999618530273,205800,6101969.92149353
2024-02-26,31.65399932861328,693900,21964710.134124756
2024-02-27,33.11000061035156,746000,24700060.455322266
2024-02-28,35.08000183105469,915000,32098201.67541504
2024-02-29,36.029998779296875,336100,12109682.58972168
2024-03-01,36.63999938964844,358100,13120783.781433105
2024-03-04,39.34000015258789,416500,16385110.063552856
2024-03-05,35.970001220703125,545800,19632426.666259766
2024-03-06,38.939998626708984,257000,10007579.647064209
2024-03-07,39.34000015258789,202000,7946680.030822754
2024-03-08,40.279998779296875,306200,12333735.626220703
2024-03-11,41.900001525878906,408700,17124530.62362671
2024-03-12,41.47999954223633,404100,16762067.8150177
2024-03-13,42.7400016784668,644100,27528835.081100464
2024-03-14,40.290000915527344,786600,31692114.72015381
2024-03-15,40.099998474121094,398400,15975839.392089844
2024-03-18,38.849998474121094,343400,13341089.476013184
2024-03-19,37.380001068115234,324900,12144762.34703064
2024-03-20,38.220001220703125,1242100,47473063.51623535
2024-03-21,37.88999938964844,816700,30944762.50152588
2024-03-22,37.11000061035156,736100,27316671.449279785
2024-03-25,41.27000045776367,949900,39202373.43482971
2024-03-26,40.34000015258789,838300,33817022.12791443
2024-03-27,39.880001068115234,424000,16909120.45288086
2024-03-28,41.189998626708984,397100,16356548.454666138
2024-04-01,40.47999954223633,159400,6452511.927032471
2024-04-02,38.25,267200,10220400.0
2024-04-03,38.209999084472656,119300,4558452.890777588
2024-04-04,39.77000045776367,288300,11465691.131973267
2024-04-05,39.119998931884766,157300,6153575.831985474
2024-04-08,41.650001525878906,157800,6572370.240783691
2024-04-09,40.060001373291016,200600,8036036.275482178
2024-04-10,40.63999938964844,142100,5774943.913269043
2024-04-11,40.88999938964844,126200,5160317.922973633
2024-04-12,38.83000183105469,408200,15850406.747436523
2024-04-15,36.709999084472656,214500,7874294.803619385
2024-04-16,36.415000915527344,195000,7100925.178527832
2024-04-17,35.400001525878906,542000,19186800.827026367
2024-04-18,36.90999984741211,238300,8795652.963638306
2024-04-19,37.33000183105469,165700,6185581.303405762
2024-04-22,38.65999984741211,235500,9104429.964065552
2024-04-23,38.58000183105469,170700,6585606.312561035
2024-04-24,37.13999938964844,405600,15063983.752441406
2024-04-25,37.56999969482422,266000,9993619.918823242
2024-04-26,37.0,215700,7980900.0
2024-04-29,36.4900016784668,69500,2536055.1166534424
2024-04-30,34.33000183105469,434900,14930117.796325684
2024-05-01,32.970001220703125,281400,9277758.34350586
2024-05-02,34.439998626708984,641900,22107035.118484497
2024-05-03,36.09000015258789,625000,22556250.09536743
2024-05-06,36.65999984741211,102800,3768647.984313965
2024-05-07,36.61000061035156,80700,2954427.049255371
2024-05-08,36.060001373291016,69700,2513382.095718384
2024-05-09,36.2599983215332,87000,3154619.8539733887
2024-05-10,35.209999084472656,116100,4087880.8937072754
2024-05-13,36.650001525878906,122200,4478630.186462402
2024-05-14,35.70000076293945,97900,3495030.0746917725
2024-05-15,38.33000183105469,423200,16221256.774902344
2024-05-16,37.849998474121094,51500,1949274.9214172363
2024-05-17,38.93000030517578,136700,5321731.041717529
2024-05-20,40.72999954223633,180100,7335472.917556763
2024-05-21,40.150001525878906,84300,3384645.128631592
2024-05-22,40.43000030517578,158900,6424327.048492432
2024-05-23,38.95000076293945,196700,7661465.15007019
2024-05-24,40.130001068115234,60000,2407800.064086914
2024-05-28,39.65999984741211,97400,3862883.9851379395
2024-05-29,39.0,47200,1840800.0
2024-05-30,39.86000061035156,157100,6262006.0958862305
2024-05-31,39.16999816894531,143200,5609143.737792969
2024-06-03,40.150001525878906,139300,5592895.212554932
