report_date_as_yyyy_mm_dd,market_and_exchange_names,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,open_interest_all,date,spec_net,comm_net
2022-10-18T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,7052,14138,28702,9604,44911,2022-10-18,-7086,19098
2022-10-25T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,5538,16838,31843,8682,46594,2022-10-25,-11300,23161
2022-11-01T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,6612,21396,35822,8091,50107,2022-11-01,-14784,27731
2022-11-08T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,4865,22019,35603,7327,49907,2022-11-08,-17154,28276
2022-11-15T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2271,19098,29249,7612,41966,2022-11-15,-16827,21637
2022-11-22T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,1910,16386,28470,9267,41440,2022-11-22,-14476,19203
2022-11-29T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,1488,15735,28814,8844,41360,2022-11-29,-14247,19970
2022-12-06T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,1343,13573,28500,10641,40171,2022-12-06,-12230,17859
2022-12-13T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2081,13892,34016,18044,49340,2022-12-13,-11811,15972
2022-12-20T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,5001,9065,13639,8467,30040,2022-12-20,-4064,5172
2022-12-27T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,3929,8060,13618,9451,29851,2022-12-27,-4131,4167
2023-01-03T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,6632,9486,16274,9843,33250,2023-01-03,-2854,6431
2023-01-10T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,3668,11038,17034,8828,33266,2023-01-10,-7370,8206
2023-01-17T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,3919,11860,18933,7576,34300,2023-01-17,-7941,11357
2023-01-24T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,3624,13132,20185,8620,35368,2023-01-24,-9508,11565
2023-01-31T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,5664,13978,21109,9293,38345,2023-01-31,-8314,11816
2023-02-07T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,7052,13420,21184,10380,38842,2023-02-07,-6368,10804
2023-02-14T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,4701,12169,22447,10365,37591,2023-02-14,-7468,12082
2023-02-21T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,7243,13763,22668,10610,39087,2023-02-21,-6520,12058
2023-02-28T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,8876,13793,24005,8566,41991,2023-02-28,-4917,15439
2023-03-07T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,10394,14344,27451,12621,46745,2023-03-07,-3950,14830
2023-03-14T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,3594,13559,21386,8068,39006,2023-03-14,-9965,13318
2023-03-21T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,4853,12150,19555,6944,35837,2023-03-21,-7297,12611
2023-03-28T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,3978,10052,19865,9132,34856,2023-03-28,-6074,10733
2023-04-04T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2958,10961,20038,9216,37177,2023-04-04,-8003,10822
2023-04-11T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,4155,10889,19920,10184,38272,2023-04-11,-6734,9736
2023-04-18T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,5347,10067,18138,14752,40870,2023-04-18,-4720,3386
2023-04-25T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,6556,10212,18374,15673,41736,2023-04-25,-3656,2701
2023-05-02T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,8230,11229,18816,16249,43251,2023-05-02,-2999,2567
2023-05-09T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,7056,11523,19431,14672,43389,2023-05-09,-4467,4759
2023-05-16T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,8561,10420,18524,15686,43681,2023-05-16,-1859,2838
2023-05-23T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,10267,11170,18328,16637,44808,2023-05-23,-903,1691
2023-05-30T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,8482,8917,18560,17027,41354,2023-05-30,-435,1533
2023-06-06T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,11579,12893,20726,13678,44087,2023-06-06,-1314,7048
2023-06-13T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,8386,13429,22225,15192,48163,2023-06-13,-5043,7033
2023-06-20T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,8322,13173,15585,10349,36128,2023-06-20,-4851,5236
2023-06-27T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,6627,11573,17667,10649,37379,2023-06-27,-4946,7018
2023-07-03T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,10634,14038,18633,11068,40639,2023-07-03,-3404,7565
2023-07-11T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,7417,15324,20604,12439,43563,2023-07-11,-7907,8165
2023-07-18T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,6772,16983,18183,12256,43213,2023-07-18,-10211,5927
2023-07-25T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,7804,16235,16787,13366,44180,2023-07-25,-8431,3421
