report_date_as_yyyy_mm_dd,market_and_exchange_names,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,open_interest_all,date,spec_net,comm_net
2011-08-09T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,21588,1161,2937,25502,28943,2011-08-09,20427,-22565
2011-08-16T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19214,797,3774,24389,26705,2011-08-16,18417,-20615
2011-08-23T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,17980,1104,4305,23942,26504,2011-08-23,16876,-19637
2011-08-30T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,17953,1388,4625,24059,26856,2011-08-30,16565,-19434
2011-09-06T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19215,1545,4090,24315,27939,2011-09-06,17670,-20225
2011-09-13T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19303,1639,10392,30727,34664,2011-09-13,17664,-20335
2011-09-20T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,16511,2946,2437,18019,22307,2011-09-20,13565,-15582
2011-09-27T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14475,4884,7068,16921,23804,2011-09-27,9591,-9853
2011-10-04T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,12929,7363,11686,16078,26211,2011-10-04,5566,-4392
2011-10-11T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,12075,5237,11594,17538,25059,2011-10-11,6838,-5944
2011-10-18T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,12445,4220,9752,17898,24055,2011-10-18,8225,-8146
2011-10-25T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,13298,4079,9443,19200,24675,2011-10-25,9219,-9757
2011-11-01T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,13394,2739,8317,19682,24021,2011-11-01,10655,-11365
2011-11-08T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14585,3035,8111,20379,24750,2011-11-08,11550,-12268
2011-11-15T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14255,3641,9807,20317,25966,2011-11-15,10614,-10510
2011-11-22T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,12639,4723,12745,19574,26870,2011-11-22,7916,-6829
2011-11-29T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,11018,7300,15819,18612,28277,2011-11-29,3718,-2793
2011-12-06T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,10745,6888,15376,18497,27597,2011-12-06,3857,-3121
2011-12-13T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,11148,5765,15164,19901,28686,2011-12-13,5383,-4737
2011-12-20T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,5735,5123,1834,1811,9442,2011-12-20,612,23
2011-12-27T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,6571,5166,1540,2351,10181,2011-12-27,1405,-811
2012-01-03T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,7857,5421,687,2984,10812,2012-01-03,2436,-2297
2012-01-10T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,10658,5629,542,6388,14173,2012-01-10,5029,-5846
2012-01-17T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,16195,6740,1478,12208,20955,2012-01-17,9455,-10730
2012-01-24T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,20232,7300,1715,16265,25569,2012-01-24,12932,-14550
2012-01-31T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,25330,10533,1796,19087,31627,2012-01-31,14797,-17291
2012-02-07T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,28201,4866,1992,28240,35020,2012-02-07,23335,-26248
2012-02-14T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29202,5332,2769,29272,36704,2012-02-14,23870,-26503
2012-02-21T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29422,5211,2712,29577,36889,2012-02-21,24211,-26865
2012-02-28T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,27006,4892,3110,28059,35159,2012-02-28,22114,-24949
2012-03-06T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,23506,6718,2039,20754,29950,2012-03-06,16788,-18715
2012-03-13T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19223,6000,5280,20713,32911,2012-03-13,13223,-15433
2012-03-20T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14686,10476,2300,7757,20288,2012-03-20,4210,-5457
2012-03-27T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14046,10062,2594,8703,20247,2012-03-27,3984,-6109
2012-04-03T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14477,8631,2543,10403,20753,2012-04-03,5846,-7860
2012-04-10T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,15433,8263,2835,11762,21802,2012-04-10,7170,-8927
2012-04-17T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,16999,5060,3151,17201,23952,2012-04-17,11939,-14050
2012-04-24T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,13984,4498,1304,13030,19126,2012-04-24,9486,-11726
2012-05-01T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,12155,4130,3302,14182,19815,2012-05-01,8025,-10880
2012-05-08T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,11688,5464,3427,9902,17969,2012-05-08,6224,-6475
2012-05-15T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,9124,6527,5462,8723,17263,2012-05-15,2597,-3261
2012-05-22T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,8418,9927,11398,8145,21439,2012-05-22,-1509,3253
2012-05-29T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,5798,11006,13817,7012,21453,2012-05-29,-5208,6805
2012-06-05T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,6575,12105,13207,6024,21530,2012-06-05,-5530,7183
2012-06-12T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,6640,10525,18395,12864,27485,2012-06-12,-3885,5531
2012-06-19T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,3564,5777,6587,4245,12612,2012-06-19,-2213,2342
2012-06-26T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,6108,5532,7651,8737,16601,2012-06-26,576,-1086
2012-07-03T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,9862,5542,7158,12967,20483,2012-07-03,4320,-5809
2012-07-10T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,11434,5843,7057,14771,22356,2012-07-10,5591,-7714
2012-07-17T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,10986,4047,8749,17052,23328,2012-07-17,6939,-8303
2012-07-24T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,11703,3924,8382,17039,23206,2012-07-24,7779,-8657
2012-07-31T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,13659,3312,7151,19684,24967,2012-07-31,10347,-12533
2012-08-07T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,17808,3220,6619,23871,28945,2012-08-07,14588,-17252
2012-08-14T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,18273,3026,7482,25208,30100,2012-08-14,15247,-17726
2012-08-21T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19835,3463,7596,26527,31984,2012-08-21,16372,-18931
2012-08-28T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,18215,3986,9294,25514,31374,2012-08-28,14229,-16220
2012-09-04T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14815,3414,7271,19836,25393,2012-09-04,11401,-12565
2012-09-11T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,13641,3609,8115,20781,27152,2012-09-11,10032,-12666
2012-09-18T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,20402,3797,4067,23695,29331,2012-09-18,16605,-19628
2012-09-25T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,23389,3424,3973,27511,32787,2012-09-25,19965,-23538
2012-10-02T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,25298,3917,3456,28120,34171,2012-10-02,21381,-24664
2012-10-09T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,21075,4365,3857,24123,30497,2012-10-09,16710,-20266
2012-10-16T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,20646,4362,3950,23402,29486,2012-10-16,16284,-19452
2012-10-23T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,20528,4179,4011,22716,29136,2012-10-23,16349,-18705
2012-10-30T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,20849,4104,5473,24721,31020,2012-10-30,16745,-19248
2012-11-06T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,24440,5052,5508,28113,35323,2012-11-06,19388,-22605
2012-11-13T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,23692,4498,5019,26577,33252,2012-11-13,19194,-21558
2012-11-20T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,21436,3578,4087,23693,29757,2012-11-20,17858,-19606
2012-11-27T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,21653,2943,5539,26972,31901,2012-11-27,18710,-21433
2012-12-04T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,23272,2184,3771,27225,32167,2012-12-04,21088,-23454
2012-12-11T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29560,4960,2845,31436,41381,2012-12-11,24600,-28591
2012-12-18T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,31830,17600,4529,22939,42446,2012-12-18,14230,-18410
2012-12-24T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,27425,12686,5177,25784,40135,2012-12-24,14739,-20607
2012-12-31T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,25832,8750,4147,23921,34531,2012-12-31,17082,-19774
2013-01-08T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,26635,7415,4735,26913,36531,2013-01-08,19220,-22178
2013-01-15T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29920,7658,3202,28841,38654,2013-01-15,22262,-25639
2013-01-22T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,28815,5283,2733,29667,37179,2013-01-22,23532,-26934
2013-01-29T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,26830,5014,3271,28344,35480,2013-01-29,21816,-25073
2013-02-05T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,26343,3643,3054,29818,37058,2013-02-05,22700,-26764
2013-02-12T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,24898,3560,3018,27701,35107,2013-02-12,21338,-24683
2013-02-19T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,28153,3460,3192,31128,37555,2013-02-19,24693,-27936
2013-02-26T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,23570,3273,2987,24627,32864,2013-02-26,20297,-21640
2013-03-05T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,23812,4768,3391,23741,31547,2013-03-05,19044,-20350
2013-03-12T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,24250,4900,3591,24022,32813,2013-03-12,19350,-20431
2013-03-19T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,23384,10907,2269,15389,28933,2013-03-19,12477,-13120
2013-03-26T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,27946,11030,1943,21484,34922,2013-03-26,16916,-19541
2013-04-02T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,31358,12971,2885,23660,39229,2013-04-02,18387,-20775
2013-04-09T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,35358,10208,2234,28924,42549,2013-04-09,25150,-26690
2013-04-16T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,39986,9178,2030,34561,46640,2013-04-16,30808,-32531
2013-04-23T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,38027,10322,2374,31703,45127,2013-04-23,27705,-29329
2013-04-30T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,38184,9134,2743,34388,46571,2013-04-30,29050,-31645
2013-05-07T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,37775,9239,3069,33070,46005,2013-05-07,28536,-30001
2013-05-14T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,30436,7220,3428,26128,37320,2013-05-14,23216,-22700
2013-05-21T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,23978,6196,5914,19888,32833,2013-05-21,17782,-13974
2013-05-28T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19666,5655,7407,19788,29377,2013-05-28,14011,-12381
2013-06-04T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,11700,5687,11883,15641,25530,2013-06-04,6013,-3758
2013-06-11T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,8940,6287,15339,15573,26293,2013-06-11,2653,-234
2013-06-18T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,8469,6343,1511,1543,11742,2013-06-18,2126,-32
