date,close,shares_volume,dollar_volume
2024-06-17,70.69999694824219,176000,12443199.462890625
2024-06-18,68.29000091552734,88900,6070981.081390381
2024-06-20,69.0999984741211,105800,7310779.838562012
2024-06-21,68.18000030517578,120200,8195236.036682129
2024-06-24,62.779998779296875,271600,17051047.66845703
2024-06-25,65.76000213623047,205200,13493952.438354492
2024-06-26,64.69000244140625,69600,4502424.169921875
2024-06-27,65.12999725341797,85700,5581640.76461792
2024-06-28,63.65999984741211,253900,16163273.961257935
2024-07-01,67.12000274658203,193500,12987720.531463623
2024-07-02,65.63999938964844,71100,4667003.956604004
2024-07-03,64.25,36500,2345125.0
2024-07-05,59.9900016784668,220500,13227795.370101929
2024-07-08,60.0,184500,11070000.0
2024-07-09,61.43000030517578,75200,4619536.022949219
2024-07-10,60.939998626708984,91600,5582103.874206543
2024-07-11,60.95000076293945,75900,4626105.0579071045
2024-07-12,61.209999084472656,256000,15669759.765625
2024-07-15,67.51000213623047,119500,8067445.255279541
2024-07-16,69.27999877929688,100300,6948783.877563477
2024-07-17,68.6500015258789,48400,3322660.073852539
2024-07-18,67.44999694824219,58100,3918844.822692871
2024-07-19,71.62000274658203,138600,9926532.38067627
2024-07-22,72.52999877929688,91100,6607482.888793945
2024-07-23,69.55000305175781,92600,6440330.282592773
2024-07-24,69.80999755859375,50400,3518423.876953125
2024-07-25,68.68000030517578,82400,5659232.025146484
2024-07-26,72.19000244140625,83500,6027865.203857422
2024-07-29,71.43499755859375,149000,10643814.636230469
2024-07-30,69.86000061035156,33900,2368254.020690918
2024-07-31,69.2300033569336,81800,5663014.274597168
2024-08-01,67.22000122070312,98900,6648058.120727539
2024-08-02,66.44999694824219,113500,7542074.653625488
2024-08-05,56.7400016784668,286400,16250336.48071289
2024-08-06,60.290000915527344,47200,2845688.0432128906
2024-08-07,58.16999816894531,2995000,174219144.5159912
2024-08-08,63.22999954223633,92600,5855097.957611084
2024-08-09,64.52999877929688,76400,4930091.906738281
2024-08-12,62.7599983215332,44600,2799095.925140381
2024-08-13,64.61000061035156,50000,3230500.030517578
2024-08-14,62.599998474121094,29300,1834179.955291748
2024-08-15,60.689998626708984,40500,2457944.944381714
2024-08-16,63.380001068115234,54900,3479562.0586395264
2024-08-19,62.70000076293945,18300,1147410.013961792
2024-08-20,63.189998626708984,19400,1225885.9733581543
2024-08-21,65.45999908447266,61000,3993059.944152832
2024-08-22,64.05999755859375,29100,1864145.9289550781
2024-08-23,67.66000366210938,169100,11441306.619262695
2024-08-26,67.27999877929688,65900,4433751.919555664
2024-08-27,65.95999908447266,48500,3199059.955596924
2024-08-28,62.540000915527344,78300,4896882.071685791
2024-08-29,62.849998474121094,75300,4732604.885101318
2024-08-30,62.25,69200,4307700.0
2024-09-03,61.540000915527344,81100,4990894.074249268
2024-09-04,61.599998474121094,94600,5827359.8556518555
2024-09-05,59.400001525878906,112600,6688440.171813965
2024-09-06,56.70000076293945,86400,4898880.065917969
2024-09-09,60.689998626708984,196300,11913446.730422974
2024-09-10,61.5,18600,1143900.0
2024-09-11,61.150001525878906,56100,3430515.0856018066
2024-09-12,62.06999969482422,24000,1489679.9926757812
2024-09-13,63.400001525878906,54200,3436280.0827026367
2024-09-16,61.5,27000,1660500.0
2024-09-17,63.630001068115234,63000,4008690.0672912598
2024-09-18,63.779998779296875,42400,2704271.9482421875
2024-09-19,67.16000366210938,45300,3042348.1658935547
2024-09-20,66.69000244140625,27800,1853982.0678710938
2024-09-23,67.19999694824219,19100,1283519.9417114258
2024-09-24,68.38999938964844,31600,2161123.9807128906
2024-09-25,67.16000366210938,20000,1343200.0732421875
2024-09-26,68.7699966430664,92900,6388732.688140869
2024-09-27,69.8499984741211,72900,5092064.888763428
2024-09-30,67.26000213623047,106600,7169916.227722168
2024-10-01,65.54000091552734,139000,9110060.1272583
2024-10-02,63.83000183105469,53500,3414905.097961426
2024-10-03,64.87000274658203,120400,7810348.330688477
2024-10-04,66.33999633789062,37400,2481115.8630371094
2024-10-07,67.30000305175781,35900,2416070.1095581055
2024-10-08,66.05000305175781,20400,1347420.0622558594
2024-10-09,64.70999908447266,27800,1798937.9745483398
2024-10-10,63.290000915527344,58100,3677149.0531921387
2024-10-11,67.04000091552734,60300,4042512.055206299
2024-10-14,70.01000213623047,52500,3675525.1121520996
2024-10-15,71.18000030517578,123500,8790730.037689209
2024-10-16,71.9800033569336,35200,2533696.1181640625
2024-10-17,70.9000015258789,49500,3509550.075531006
2024-10-18,72.87000274658203,66500,4845855.182647705
2024-10-21,71.93000030517578,82200,5912646.025085449
2024-10-22,71.62999725341797,45400,3252001.875305176
2024-10-23,70.37999725341797,106400,7488431.707763672
2024-10-24,72.51000213623047,69100,5010441.147613525
2024-10-25,70.9530029296875,88600,6286436.0595703125
2024-10-28,73.91000366210938,62800,4641548.229980469
2024-10-29,76.97000122070312,87900,6765663.107299805
2024-10-30,76.13999938964844,44600,3395843.9727783203
2024-10-31,74.12000274658203,71500,5299580.196380615
2024-11-01,73.29000091552734,63400,4646586.058044434
2024-11-04,71.29000091552734,91800,6544422.08404541
2024-11-05,73.66999816894531,152100,11205206.721496582
2024-11-06,80.91000366210938,119600,9676836.437988281
2024-11-07,81.30000305175781,61000,4959300.186157227
2024-11-08,81.5999984741211,44000,3590399.932861328
2024-11-11,92.41000366210938,130300,12041023.477172852
2024-11-12,95.05999755859375,152900,14534673.626708984
2024-11-13,95.16999816894531,171800,16350205.685424805
2024-11-14,92.77999877929688,57900,5371961.929321289
2024-11-15,97.12999725341797,57400,5575261.842346191
2024-11-18,97.31999969482422,68800,6695615.979003906
2024-11-19,98.22000122070312,73700,7238814.08996582
2024-11-20,100.18299865722656,63400,6351602.114868164
2024-11-21,104.29000091552734,104100,10856589.095306396
2024-11-22,105.33499908447266,103400,10891638.905334473
2024-11-25,100.4800033569336,85100,8550848.285675049
2024-11-26,96.43000030517578,65800,6345094.020080566
2024-11-27,102.54000091552734,127100,13032834.116363525
2024-11-29,103.02999877929688,110200,11353905.865478516
2024-12-02,101.56999969482422,145100,14737806.955718994
2024-12-03,101.62000274658203,142900,14521498.392486572
2024-12-04,105.0,238100,25000500.0
2024-12-05,105.18000030517578,80200,8435436.024475098
2024-12-06,107.95999908447266,59700,6445211.945343018
2024-12-09,102.18000030517578,116000,11852880.03540039
2024-12-10,102.52999877929688,51300,5259788.93737793
2024-12-11,107.7300033569336,74200,7993566.249084473
2024-12-12,106.33000183105469,65600,6975248.1201171875
2024-12-13,108.04000091552734,169900,18355996.155548096
2024-12-16,112.5,263500,29643750.0
2024-12-17,113.41999816894531,60200,6827883.889770508
2024-12-18,106.9800033569336,83600,8943528.280639648
2024-12-19,102.2699966430664,126100,12896246.576690674
2024-12-20,102.3499984741211,49700,5086794.924163818
2024-12-23,98.58999633789062,63700,6280182.766723633
2024-12-24,104.8499984741211,52300,5483654.920196533
2024-12-26,101.23999786376953,55900,5659315.880584717
2024-12-27,100.11000061035156,45700,4575027.027893066
2024-12-30,99.54000091552734,48300,4807782.044219971
