report_date_as_yyyy_mm_dd,market_and_exchange_names,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,open_interest_all,date,spec_net,comm_net
2010-04-06T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,39036,106259,129186,52156,208883,2010-04-06,-67223,77030
2010-04-13T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,37157,92621,124881,58998,203199,2010-04-13,-55464,65883
2010-04-20T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,33614,105038,130859,54711,208291,2010-04-20,-71424,76148
2010-04-27T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,34462,123475,155391,58045,238298,2010-04-27,-89013,97346
2010-05-04T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,36675,140077,175841,62928,261076,2010-05-04,-103402,112913
2010-05-11T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,39584,153474,197808,73314,287589,2010-05-11,-113890,124494
2010-05-18T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,54411,161554,195262,76108,300526,2010-05-18,-107143,119154
2010-05-25T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,45630,152366,190207,72954,281966,2010-05-25,-106736,117253
2010-06-01T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,45006,138331,176197,79109,275266,2010-06-01,-93325,97088
2010-06-08T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,45938,157883,198558,87172,305060,2010-06-08,-111945,111386
2010-06-15T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,49526,111886,133605,58614,227632,2010-06-15,-62360,74991
2010-06-22T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,41013,111987,139417,58197,224050,2010-06-22,-70974,81220
2010-06-29T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,43357,117027,140113,56627,225752,2010-06-29,-73670,83486
2010-07-06T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,56316,95225,122675,80214,228333,2010-07-06,-38909,42461
2010-07-13T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,56187,83237,123535,88641,225703,2010-07-13,-27050,34894
2010-07-20T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,55008,79259,130879,97825,230118,2010-07-20,-24251,33054
2010-07-27T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,56622,77961,130508,101249,232193,2010-07-27,-21339,29259
2010-08-03T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,60410,67707,127496,116469,236101,2010-08-03,-7297,11027
2010-08-10T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,55797,59528,132681,127762,234276,2010-08-10,-3731,4919
2010-08-17T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,61324,75951,137257,124115,250090,2010-08-17,-14627,13142
2010-08-24T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,54591,76194,142830,118301,245448,2010-08-24,-21603,24529
2010-08-31T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,51099,76668,143877,112447,241133,2010-08-31,-25569,31430
2010-09-07T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,53156,76855,148315,118728,257788,2010-09-07,-23699,29587
2010-09-14T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,54543,64187,67986,58316,170651,2010-09-14,-9644,9670
2010-09-21T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,52300,47203,63931,70956,167463,2010-09-21,5097,-7025
2010-09-28T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,70638,35308,64109,106549,190039,2010-09-28,35330,-42440
2010-10-05T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,72979,24736,66364,122353,197406,2010-10-05,48243,-55989
2010-10-12T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,68718,27207,73180,122239,197836,2010-10-12,41511,-49059
2010-10-19T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,74855,28107,80283,143118,219761,2010-10-19,46748,-62835
2010-10-26T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,70109,29604,79733,130949,209103,2010-10-26,40505,-51216
2010-11-02T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,70185,31575,74771,125394,206972,2010-11-02,38610,-50623
