report_date_as_yyyy_mm_dd,market_and_exchange_names,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,open_interest_all,date,spec_net,comm_net
2010-08-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,224485,33798,174249,405229,523078,2010-08-10,190687,-230980
2010-08-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,240954,36726,172331,421901,543674,2010-08-17,204228,-249570
2010-08-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,256244,35053,172529,436829,556464,2010-08-24,221191,-264300
2010-08-31T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,272509,34432,171275,455836,577352,2010-08-31,238077,-284561
2010-09-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,275367,35670,171591,459271,585564,2010-09-07,239697,-287680
2010-09-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,286237,41976,171449,464388,594058,2010-09-14,244261,-292939
2010-09-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,286568,42555,173670,465978,597592,2010-09-21,244013,-292308
2010-09-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,297272,39623,182276,485016,619408,2010-09-28,257649,-302740
2010-10-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,300571,40951,179071,478569,617204,2010-10-05,259620,-299498
2010-10-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,304564,48690,177524,477546,616382,2010-10-12,255874,-300022
