date,close,shares_volume,dollar_volume
2024-04-23,36.2599983215332,1675100,60739123.18840027
2024-04-24,34.86000061035156,2906200,101310133.77380371
2024-04-25,35.290000915527344,2188800,77242754.00390625
2024-04-26,34.75,1198000,41630500.0
2024-04-29,34.34000015258789,1250900,42955906.19087219
2024-04-30,32.189998626708984,3482300,112095232.2177887
2024-05-01,31.020000457763672,3745300,116179207.71446228
2024-05-02,32.36000061035156,2708500,87647061.6531372
2024-05-03,33.88999938964844,1872400,63455634.857177734
2024-05-06,34.4900016784668,1583100,54601121.657180786
2024-05-07,34.36000061035156,1736000,59648961.05957031
2024-05-08,33.88999938964844,1177300,39898696.281433105
2024-05-09,34.040000915527344,1416600,48221065.296936035
2024-05-10,33.06999969482422,1892000,62568439.42260742
2024-05-13,34.439998626708984,1707900,58820073.654556274
2024-05-14,33.56999969482422,1070000,35919899.673461914
2024-05-15,36.060001373291016,4324100,155927051.93824768
2024-05-16,35.529998779296875,1307900,46469685.40344238
2024-05-17,36.619998931884766,1577100,57753400.315475464
2024-05-20,38.2599983215332,1503600,57527733.476257324
2024-05-21,37.75,1982500,74839375.0
2024-05-22,37.9640007019043,1178800,44751964.027404785
2024-05-23,36.630001068115234,1361700,49879072.454452515
2024-05-24,37.720001220703125,1515000,57145801.849365234
2024-05-28,37.310001373291016,1846500,68892917.53578186
2024-05-29,36.650001525878906,900800,33014321.37451172
2024-05-30,37.470001220703125,1546500,57947356.88781738
2024-05-31,36.849998474121094,2201500,81125271.64077759
2024-06-03,37.7599983215332,2221500,83883836.27128601
2024-06-04,38.45000076293945,3637900,139877257.77549744
2024-06-05,38.88999938964844,1440800,56032711.12060547
2024-06-06,38.43000030517578,1070300,41131629.32662964
2024-06-07,37.720001220703125,2597700,97985247.17102051
2024-06-10,37.869998931884766,1824400,69090026.05133057
2024-06-11,36.7400016784668,2175700,79935221.65184021
2024-06-12,36.779998779296875,2293400,84351249.20043945
2024-06-13,36.27000045776367,1796400,65155428.82232666
