date,close,shares_volume,dollar_volume
2024-01-02,54.242000579833984,8600,466481.20498657227
2024-01-03,51.52899932861328,17500,901757.4882507324
2024-01-04,53.459999084472656,3200,171071.9970703125
2024-01-05,53.02000045776367,11400,604428.0052185059
2024-01-08,56.68000030517578,11100,629148.0033874512
2024-01-09,56.34299850463867,1100,61977.29835510254
2024-01-10,55.20600128173828,7400,408524.4094848633
2024-01-11,56.0359992980957,79300,4443654.744338989
2024-01-12,52.38999938964844,27900,1461680.9829711914
2024-01-16,51.49700164794922,16400,844550.8270263672
2024-01-17,50.90399932861328,3200,162892.7978515625
2024-01-18,48.779998779296875,4800,234143.994140625
2024-01-19,49.74599838256836,6600,328323.5893249512
2024-01-22,47.83399963378906,11300,540524.1958618164
2024-01-23,46.84199905395508,6600,309157.1937561035
2024-01-24,47.21500015258789,2800,132202.0004272461
2024-01-25,47.375,4700,222662.5
2024-01-26,49.98899841308594,3200,159964.794921875
2024-01-29,51.387001037597656,1900,97635.30197143555
2024-01-30,51.8650016784668,3000,155595.0050354004
2024-01-31,50.68000030517578,2500,126700.00076293945
2024-02-01,51.08000183105469,2500,127700.00457763672
2024-02-02,51.03200149536133,2000,102064.00299072266
2024-02-05,50.301998138427734,3000,150905.9944152832
2024-02-06,51.2599983215332,1900,97393.99681091309
2024-02-07,52.50199890136719,2000,105003.99780273438
2024-02-08,54.08599853515625,2100,113580.59692382812
2024-02-09,56.44499969482422,4300,242713.49868774414
2024-02-12,59.619998931884766,6700,399453.99284362793
2024-02-13,58.678001403808594,5800,340332.40814208984
2024-02-14,61.47700119018555,6300,387305.10749816895
2024-02-15,61.452999114990234,7400,454752.19345092773
2024-02-16,61.486000061035156,6200,381213.20037841797
2024-02-20,61.66699981689453,10500,647503.4980773926
2024-02-21,60.29999923706055,12300,741689.9906158447
2024-02-22,61.5,3000,184500.0
2024-02-23,60.45500183105469,10100,610595.5184936523
2024-02-26,64.09400177001953,3400,217919.6060180664
2024-02-27,66.80999755859375,20400,1362923.9501953125
2024-02-28,70.49400329589844,14400,1015113.6474609375
2024-02-29,72.46700286865234,11500,833370.532989502
2024-03-01,73.66100311279297,5100,375671.11587524414
2024-03-04,78.8499984741211,4100,323284.9937438965
2024-03-05,72.11699676513672,12600,908674.1592407227
2024-03-06,78.1510009765625,4700,367309.70458984375
2024-03-07,78.55000305175781,4200,329910.0128173828
2024-03-08,80.30000305175781,4800,385440.0146484375
2024-03-11,83.45999908447266,9300,776177.9914855957
2024-03-12,82.54000091552734,18000,1485720.0164794922
2024-03-13,84.95999908447266,5700,484271.99478149414
2024-03-14,80.05500030517578,7500,600412.5022888184
2024-03-15,79.73999786376953,24500,1953629.9476623535
2024-03-18,77.18800354003906,5100,393658.8180541992
2024-03-19,74.23200225830078,14800,1098633.6334228516
2024-03-20,75.95700073242188,12000,911484.0087890625
2024-03-21,75.08100128173828,6100,457994.1078186035
2024-03-22,73.56999969482422,186700,13735518.943023682
2024-03-25,81.53600311279297,1900,154918.40591430664
2024-03-26,79.80999755859375,3100,247410.99243164062
2024-03-27,78.0459976196289,18400,1436046.3562011719
2024-03-28,81.49600219726562,4000,325984.0087890625
2024-04-01,80.01200103759766,12700,1016152.4131774902
2024-04-02,75.71900177001953,8500,643611.515045166
2024-04-03,75.62100219726562,10600,801582.6232910156
2024-04-04,78.6050033569336,5000,393025.01678466797
2024-04-05,77.44599914550781,2300,178125.79803466797
2024-04-08,82.23899841308594,4000,328955.99365234375
2024-04-09,79.11199951171875,900,71200.79956054688
2024-04-10,80.05599975585938,2500,200139.99938964844
2024-04-11,80.7699966430664,1300,105000.99563598633
2024-04-12,76.76000213623047,4800,368448.01025390625
2024-04-15,72.36000061035156,4300,311148.0026245117
2024-04-16,71.76000213623047,2400,172224.00512695312
2024-04-17,69.79000091552734,3700,258223.00338745117
2024-04-18,72.75399780273438,2400,174609.5947265625
2024-04-19,73.56800079345703,4700,345769.60372924805
2024-04-22,76.24700164794922,2200,167743.40362548828
2024-04-23,76.19100189208984,1300,99048.3024597168
2024-04-24,73.05000305175781,1800,131490.00549316406
2024-04-25,74.10299682617188,400,29641.19873046875
2024-04-26,72.88999938964844,2800,204091.99829101562
2024-04-29,71.87000274658203,10600,761822.0291137695
2024-04-30,67.9209976196289,2400,163010.39428710938
2024-05-01,66.32099914550781,2900,192330.89752197266
2024-05-02,67.91999816894531,1000,67919.99816894531
2024-05-03,71.03700256347656,600,42622.20153808594
2024-05-06,72.39199829101562,1000,72391.99829101562
2024-05-07,72.22699737548828,1600,115563.19580078125
2024-05-08,71.30599975585938,1100,78436.59973144531
2024-05-09,71.53800201416016,400,28615.200805664062
2024-05-10,69.55000305175781,2800,194740.00854492188
2024-05-13,72.08000183105469,9500,684760.0173950195
2024-05-14,70.46099853515625,900,63414.898681640625
2024-05-15,75.59100341796875,1000,75591.00341796875
2024-05-16,74.68599700927734,600,44811.598205566406
2024-05-17,76.65699768066406,1700,130316.8960571289
2024-05-20,80.0260009765625,2400,192062.40234375
2024-05-21,79.40699768066406,2900,230280.29327392578
2024-05-22,79.82499694824219,600,47894.99816894531
2024-05-23,76.82599639892578,5100,391812.5816345215
2024-05-24,79.052001953125,2400,189724.8046875
2024-05-28,78.33899688720703,2100,164511.89346313477
2024-05-29,76.58999633789062,2400,183815.9912109375
2024-05-30,78.4489974975586,1800,141208.19549560547
2024-05-31,77.55400085449219,1500,116331.00128173828
2024-06-03,79.20600128173828,1300,102967.80166625977
2024-06-04,80.44200134277344,1100,88486.20147705078
2024-06-05,81.6259994506836,900,73463.39950561523
2024-06-06,80.75399780273438,800,64603.1982421875
2024-06-07,79.26200103759766,800,63409.600830078125
2024-06-10,79.6510009765625,800,63720.80078125
2024-06-11,77.19599914550781,1000,77195.99914550781
2024-06-12,76.77999877929688,2900,222661.99645996094
2024-06-13,76.20600128173828,700,53344.2008972168
2024-06-14,74.44999694824219,1700,126564.99481201172
2024-06-17,76.14700317382812,700,53302.90222167969
2024-06-18,73.4229965209961,1200,88107.59582519531
2024-06-20,74.23899841308594,700,51967.298889160156
2024-06-21,73.38500213623047,700,51369.50149536133
2024-06-24,67.61599731445312,3500,236655.99060058594
2024-06-25,70.9000015258789,1700,120530.00259399414
2024-06-26,69.5,2400,166800.0
2024-06-27,70.23500061035156,3400,238799.0020751953
2024-06-28,68.7030029296875,500,34351.50146484375
2024-07-01,72.0479965209961,1500,108071.99478149414
2024-07-02,70.66000366210938,600,42396.002197265625
2024-07-03,69.86100006103516,700,48902.70004272461
2024-07-05,64.54299926757812,600,38725.799560546875
2024-07-08,64.53299713134766,1700,109706.09512329102
2024-07-09,66.01399993896484,600,39608.399963378906
2024-07-10,65.59600067138672,800,52476.800537109375
2024-07-11,65.60700225830078,400,26242.800903320312
2024-07-12,66.5,1400,93100.0
2024-07-15,72.43599700927734,2500,181089.99252319336
2024-07-16,74.32099914550781,900,66888.89923095703
2024-07-17,73.87899780273438,1100,81266.89758300781
2024-07-18,72.71499633789062,700,50900.49743652344
2024-07-19,76.88300323486328,1100,84571.30355834961
2024-07-22,77.91000366210938,1100,85701.00402832031
2024-07-23,74.89199829101562,400,29956.79931640625
2024-07-24,75.0510025024414,1500,112576.50375366211
2024-07-25,73.9219970703125,2600,192197.1923828125
2024-07-26,77.62799835205078,1200,93153.59802246094
2024-07-29,76.8479995727539,1600,122956.79931640625
2024-07-30,75.322998046875,700,52726.0986328125
2024-07-31,74.5009994506836,600,44700.599670410156
2024-08-01,72.3270034790039,400,28930.801391601562
2024-08-02,71.52100372314453,400,28608.401489257812
2024-08-05,60.80500030517578,2400,145932.00073242188
2024-08-06,64.7750015258789,500,32387.500762939453
2024-08-07,62.5,30700,1918750.0
2024-08-08,68.00900268554688,300,20402.700805664062
2024-08-09,69.33599853515625,500,34667.999267578125
2024-08-12,67.4219970703125,200,13484.3994140625
2024-08-13,69.47799682617188,600,41686.798095703125
2024-08-14,67.35700225830078,400,26942.800903320312
2024-08-15,65.24199676513672,1300,84814.59579467773
2024-08-16,68.197998046875,800,54558.3984375
2024-08-19,67.45800018310547,900,60712.20016479492
