date,close,shares_volume,dollar_volume
2024-07-31,18.479999542236328,122100,2256407.9441070557
2024-08-01,17.940000534057617,341500,6126510.182380676
2024-08-02,17.719999313354492,337400,5978727.768325806
2024-08-05,15.149999618530273,855300,12957794.673728943
2024-08-06,16.06999969482422,141300,2270690.956878662
2024-08-07,15.510000228881836,120500,1868955.0275802612
2024-08-08,16.84000015258789,424500,7148580.06477356
2024-08-09,17.190000534057617,116800,2007792.0623779297
2024-08-12,16.729999542236328,122300,2046078.944015503
2024-08-13,17.239999771118164,127900,2204995.970726013
2024-08-14,16.68000030517578,182400,3042432.0556640625
2024-08-15,16.15999984741211,342400,5533183.947753906
2024-08-16,16.90999984741211,406600,6875605.937957764
2024-08-19,16.719999313354492,95900,1603447.9341506958
2024-08-20,16.860000610351562,203100,3424266.1239624023
2024-08-21,17.450000762939453,250100,4364245.190811157
2024-08-22,17.09000015258789,175800,3004422.026824951
2024-08-23,18.040000915527344,628100,11330924.575042725
2024-08-26,17.950000762939453,111000,1992450.0846862793
2024-08-27,17.600000381469727,141400,2488640.0539398193
2024-08-28,16.68000030517578,450200,7509336.137390137
2024-08-29,16.760000228881836,202500,3393900.046348572
2024-08-30,16.610000610351562,329300,5469673.2009887695
2024-09-03,16.43000030517578,369400,6069242.112731934
2024-09-04,16.440000534057617,205000,3370200.1094818115
2024-09-05,15.869999885559082,363200,5763983.958435059
2024-09-06,15.149999618530273,507700,7691654.80632782
2024-09-09,16.200000762939453,463500,7508700.3536224365
2024-09-10,16.40999984741211,146600,2405705.9776306152
2024-09-11,16.329999923706055,179800,2936133.9862823486
2024-09-12,16.540000915527344,175400,2901116.160583496
2024-09-13,16.93000030517578,349400,5915342.106628418
2024-09-16,16.420000076293945,104300,1712606.0079574585
2024-09-17,16.979999542236328,416100,7065377.809524536
2024-09-18,17.0,161100,2738700.0
2024-09-19,17.920000076293945,140900,2524928.010749817
2024-09-20,17.799999237060547,121800,2168039.9070739746
2024-09-23,17.920000076293945,106900,1915648.0081558228
2024-09-24,18.209999084472656,62900,1145408.94241333
2024-09-25,17.899999618530273,37100,664089.9858474731
2024-09-26,18.329999923706055,521300,9555428.960227966
2024-09-27,18.59000015258789,446600,8302294.068145752
2024-09-30,17.979999542236328,225000,4045499.897003174
2024-10-01,17.479999542236328,347400,6072551.8409729
2024-10-02,17.040000915527344,143700,2448648.1315612793
2024-10-03,17.280000686645508,114800,1983744.0788269043
2024-10-04,17.670000076293945,105300,1860651.0080337524
2024-10-07,17.950000762939453,154600,2775070.1179504395
2024-10-08,17.6299991607666,88300,1556728.925895691
2024-10-09,17.270000457763672,56800,980936.0260009766
2024-10-10,16.899999618530273,195000,3295499.9256134033
2024-10-11,17.8799991607666,444800,7953023.626708984
2024-10-14,18.68000030517578,130100,2430268.039703369
2024-10-15,18.979999542236328,347200,6589855.841064453
2024-10-16,19.18000030517578,65400,1254372.019958496
2024-10-17,18.940000534057617,78700,1490578.0420303345
2024-10-18,19.43000030517578,187500,3643125.057220459
2024-10-21,19.200000762939453,128000,2457600.09765625
2024-10-22,19.09000015258789,173600,3314024.026489258
2024-10-23,18.809999465942383,220800,4153247.882080078
2024-10-24,19.329999923706055,70200,1356965.994644165
2024-10-25,18.90999984741211,307200,5809151.953125
2024-10-28,19.719999313354492,151400,2985607.89604187
2024-10-29,20.530000686645508,295800,6072774.203109741
2024-10-30,20.34000015258789,260400,5296536.039733887
2024-10-31,19.790000915527344,324700,6425813.2972717285
2024-11-01,19.59000015258789,252600,4948434.038543701
2024-11-04,19.040000915527344,274900,5234096.251678467
2024-11-05,19.639999389648438,279100,5481523.829650879
2024-11-06,21.56999969482422,349200,7532243.893432617
2024-11-07,21.670000076293945,301700,6537839.023017883
2024-11-08,21.729999542236328,145300,3157368.9334869385
2024-11-11,24.639999389648438,408400,10062975.750732422
2024-11-12,25.3799991607666,462300,11733173.6120224
2024-11-13,25.389999389648438,494000,12542659.698486328
2024-11-14,24.770000457763672,298900,7403753.1368255615
2024-11-15,25.920000076293945,109600,2840832.0083618164
2024-11-18,25.920000076293945,172300,4466016.013145447
2024-11-19,26.209999084472656,222300,5826482.7964782715
2024-11-20,26.709999084472656,240500,6423754.779815674
2024-11-21,27.799999237060547,230600,6410679.824066162
2024-11-22,28.079999923706055,212700,5972615.983772278
2024-11-25,26.850000381469727,359000,9639150.136947632
2024-11-26,25.729999542236328,280400,7214691.871643066
2024-11-27,27.3700008392334,295200,8079624.247741699
2024-11-29,27.479999542236328,244900,6729851.887893677
2024-12-02,27.09000015258789,323500,8763615.049362183
2024-12-03,27.09000015258789,87900,2381211.0134124756
2024-12-04,28.040000915527344,196400,5507056.17980957
2024-12-05,28.030000686645508,554400,15539832.38067627
2024-12-06,28.739999771118164,107900,3101045.97530365
2024-12-09,27.209999084472656,303400,8255513.722229004
2024-12-10,27.309999465942383,384500,10500694.794654846
2024-12-11,28.700000762939453,470700,13509090.3591156
2024-12-12,28.309999465942383,473500,13404784.747123718
2024-12-13,28.790000915527344,249800,7191742.2286987305
2024-12-16,29.93000030517578,315700,9448901.096343994
2024-12-17,30.219999313354492,498600,15067691.65763855
2024-12-18,28.459999084472656,915300,26049437.162017822
2024-12-19,27.239999771118164,364400,9926255.916595459
2024-12-20,27.239999771118164,210800,5742191.951751709
2024-12-23,26.309999465942383,193300,5085722.896766663
2024-12-24,27.979999542236328,161500,4518769.926071167
2024-12-26,27.020000457763672,164500,4444790.075302124
2024-12-27,26.729999542236328,155800,4164533.92868042
2024-12-30,26.65999984741211,173600,4628175.973510742
2024-12-31,26.450000762939453,183200,4845640.139770508
2025-01-02,27.549999237060547,328200,9041909.749603271
2025-01-03,27.84000015258789,272600,7589184.041595459
2025-01-06,28.950000762939453,454900,13169355.347061157
2025-01-07,27.260000228881836,776400,21164664.177703857
2025-01-08,26.56999969482422,288800,7673415.911865234
2025-01-10,26.780000686645508,257300,6890494.176673889
2025-01-13,26.489999771118164,266100,7048988.939094543
2025-01-14,27.299999237060547,136300,3720989.8960113525
2025-01-15,28.190000534057617,120400,3394076.064300537
2025-01-16,28.40999984741211,196700,5588246.969985962
2025-01-17,29.65999984741211,309200,9170871.952819824
2025-01-21,30.059999465942383,597700,17966861.680793762
2025-01-22,29.530000686645508,274600,8108938.188552856
2025-01-23,29.239999771118164,1427600,41743023.67324829
2025-01-24,29.690000534057617,377700,11213913.201713562
2025-01-27,28.68000030517578,342300,9817164.10446167
2025-01-28,28.6299991607666,340700,9754240.714073181
2025-01-29,29.510000228881836,285700,8431007.06539154
2025-01-30,29.709999084472656,132400,3933603.8787841797
2025-01-31,28.739999771118164,303200,8713967.930603027
2025-02-03,28.649999618530273,1077900,30881834.58881378
2025-02-04,27.940000534057617,568700,15889478.303718567
2025-02-05,27.540000915527344,268200,7386228.245544434
2025-02-06,27.43000030517578,359500,9861085.109710693
2025-02-07,27.100000381469727,221100,5991810.084342957
2025-02-10,27.540000915527344,1153700,31772899.056243896
2025-02-11,26.93000030517578,186200,5014366.0568237305
2025-02-12,27.440000534057617,1164800,31962112.622070312
2025-02-13,27.229999542236328,135900,3700556.937789917
2025-02-14,27.530000686645508,270400,7444112.185668945
2025-02-18,26.6200008392334,471200,12543344.395446777
2025-02-19,27.190000534057617,74400,2022936.0397338867
2025-02-20,27.8700008392334,149600,4169352.1255493164
2025-02-21,26.81999969482422,935200,25082063.71459961
2025-02-24,26.59000015258789,138800,3690692.021179199
2025-02-25,24.899999618530273,3711900,92426308.58402252
2025-02-26,23.850000381469727,357400,8523990.13633728
2025-02-27,23.579999923706055,1344300,31698593.89743805
2025-02-28,23.809999465942383,138300,3292922.9261398315
2025-03-03,24.34000015258789,278400,6776256.042480469
2025-03-04,24.559999465942383,1219600,29953375.34866333
2025-03-05,25.610000610351562,1183000,30296630.7220459
2025-03-06,25.190000534057617,165100,4158869.0881729126
2025-03-07,24.579999923706055,425900,10468621.967506409
2025-03-10,22.34000015258789,421700,9420778.064346313
2025-03-11,23.479999542236328,2426000,56962478.88946533
2025-03-12,23.440000534057617,283000,6633520.151138306
2025-03-13,22.65999984741211,305900,6931693.953323364
2025-03-14,23.93000030517578,366900,8779917.111968994
2025-03-17,23.90999984741211,250600,5991845.961761475
2025-03-18,23.270000457763672,438000,10192260.200500488
2025-03-19,24.170000076293945,462200,11171374.035263062
2025-03-20,23.809999465942383,250900,5973928.866004944
2025-03-21,23.739999771118164,90500,2148469.979286194
2025-03-24,24.959999084472656,73600,1837055.9326171875
2025-03-25,24.940000534057617,282700,7050538.150978088
2025-03-26,24.469999313354492,476300,11655060.672950745
2025-03-27,24.610000610351562,263900,6494579.161071777
2025-03-28,23.68000030517578,438100,10374208.13369751
2025-03-31,23.299999237060547,321500,7490949.754714966
2025-04-01,24.040000915527344,441200,10606448.403930664
2025-04-02,24.56999969482422,195000,4791149.940490723
2025-04-03,23.170000076293945,506800,11742556.038665771
2025-04-04,23.75,565400,13428250.0
2025-04-07,22.059999465942383,563400,12428603.699111938
2025-04-08,21.719999313354492,108700,2360963.9253616333
2025-04-09,23.270000457763672,212200,4937894.097137451
2025-04-10,22.510000228881836,169700,3819947.0388412476
2025-04-11,23.700000762939453,143700,3405690.1096343994
2025-04-14,24.020000457763672,111100,2668622.050857544
2025-04-15,23.770000457763672,113200,2690764.0518188477
2025-04-16,23.860000610351562,104900,2502914.064025879
2025-04-17,24.030000686645508,61300,1473039.0420913696
2025-04-21,24.75,273000,6756750.0
2025-04-22,25.90999984741211,839000,21738489.87197876
2025-04-23,26.479999542236328,251000,6646479.885101318
2025-04-24,26.489999771118164,59600,1578803.9863586426
2025-04-25,26.989999771118164,283900,7662460.935020447
2025-04-28,26.809999465942383,134600,3608625.9281158447
2025-04-29,26.969999313354492,67900,1831262.95337677
2025-04-30,26.6200008392334,215400,5733948.180770874
2025-05-01,27.309999465942383,302800,8269467.8382873535
2025-05-02,27.420000076293945,177800,4875276.0135650635
2025-05-05,26.68000030517578,183900,4906452.056121826
2025-05-06,26.850000381469727,75700,2032545.0288772583
2025-05-07,27.190000534057617,78700,2139853.0420303345
2025-05-08,28.65999984741211,170100,4875065.9740448
2025-05-09,29.200000762939453,75100,2192920.057296753
2025-05-12,28.799999237060547,143000,4118399.890899658
2025-05-13,29.649999618530273,105900,3139934.959602356
2025-05-14,29.229999542236328,58100,1698262.9734039307
2025-05-15,29.18000030517578,46100,1345198.0140686035
2025-05-16,29.43000030517578,70500,2074815.0215148926
2025-05-19,29.84000015258789,98900,2951176.0150909424
2025-05-20,30.299999237060547,91900,2784569.9298858643
2025-05-21,30.739999771118164,275400,8465795.936965942
2025-05-22,31.469999313354492,108400,3411347.925567627
2025-05-23,30.770000457763672,103000,3169310.047149658
2025-05-27,31.110000610351562,60500,1882155.0369262695
2025-05-28,30.25,235000,7108750.0
2025-05-29,29.860000610351562,411000,12272460.250854492
2025-05-30,29.579999923706055,255700,7563605.980491638
2025-06-02,29.540000915527344,122100,3606834.1117858887
2025-06-03,30.06999969482422,257900,7755052.921295166
2025-06-04,29.690000534057617,116000,3444040.0619506836
2025-06-05,28.799999237060547,141800,4083839.8918151855
2025-06-06,29.479999542236328,188500,5556979.913711548
2025-06-09,30.739999771118164,44400,1364855.9898376465
2025-06-10,30.989999771118164,60100,1862498.9862442017
2025-06-11,30.780000686645508,76900,2366982.0528030396
2025-06-12,30.190000534057617,86200,2602378.0460357666
2025-06-13,29.739999771118164,76900,2287005.982398987
2025-06-16,30.739999771118164,115400,3547395.973587036
2025-06-17,29.610000610351562,75900,2247399.0463256836
2025-06-18,29.360000610351562,55200,1620672.0336914062
2025-06-20,29.190000534057617,314900,9191931.168174744
2025-06-23,29.18000030517578,146000,4260280.044555664
2025-06-24,29.8799991607666,35800,1069703.9699554443
2025-06-25,30.489999771118164,31700,966532.9927444458
2025-06-26,30.43000030517578,45300,1378479.013824463
2025-06-27,30.219999313354492,78200,2363203.9463043213
2025-06-30,30.469999313354492,142200,4332833.902359009
2025-07-01,29.790000915527344,161300,4805127.147674561
2025-07-02,31.040000915527344,362700,11258208.332061768
2025-07-03,30.90999984741211,87600,2707715.986633301
2025-07-07,30.549999237060547,111300,3400214.915084839
2025-07-08,30.770000457763672,77700,2390829.0355682373
2025-07-09,31.649999618530273,226200,7159229.913711548
2025-07-10,32.08000183105469,223200,7160256.408691406
2025-07-11,33.41999816894531,269200,8996663.507080078
2025-07-14,33.91999816894531,320100,10857791.413879395
2025-07-15,32.93000030517578,306900,10106217.093658447
2025-07-16,33.7400016784668,405200,13671448.680114746
2025-07-17,33.66999816894531,230200,7750833.578491211
2025-07-18,33.189998626708984,499200,16568447.314453125
2025-07-21,33.0,473500,15625500.0
2025-07-22,33.7400016784668,223900,7554386.375808716
2025-07-23,33.4900016784668,87800,2940422.1473693848
2025-07-24,33.68000030517578,124700,4199896.03805542
2025-07-25,33.029998779296875,249400,8237681.695556641
2025-07-28,33.38999938964844,68300,2280536.9583129883
2025-07-29,33.20000076293945,179400,5956080.136871338
2025-07-30,33.029998779296875,232400,7676171.716308594
2025-07-31,33.0,270100,8913300.0
2025-08-01,31.969999313354492,536900,17164692.631340027
2025-08-04,32.439998626708984,122000,3957679.832458496
2025-08-05,32.119998931884766,204700,6574963.7813568115
2025-08-06,32.59000015258789,84500,2753855.0128936768
2025-08-07,33.22999954223633,226000,7509979.89654541
2025-08-08,32.93000030517578,304100,10014013.092803955
2025-08-11,33.66999816894531,153700,5175078.7185668945
2025-08-12,33.83000183105469,177700,6011591.325378418
2025-08-13,34.7400016784668,174200,6051708.292388916
2025-08-14,33.349998474121094,584400,19489739.108276367
2025-08-15,33.060001373291016,105600,3491136.1450195312
2025-08-18,32.880001068115234,68400,2248992.073059082
2025-08-19,31.950000762939453,188200,6012990.143585205
2025-08-20,32.290000915527344,154000,4972660.140991211
2025-08-21,31.709999084472656,87900,2787308.9195251465
2025-08-22,32.970001220703125,189500,6247815.231323242
2025-08-25,31.309999465942383,219300,6866282.882881165
