date,close,shares_volume,dollar_volume
2024-03-25,20.135000228881836,2524000,50820740.577697754
2024-03-26,19.677499771118164,1403600,27619338.678741455
2024-03-27,19.4375,1823600,35446225.0
2024-03-28,20.084999084472656,1878000,37719628.28063965
2024-04-01,19.74250030517578,1165200,23003961.35559082
2024-04-02,18.65250015258789,1596800,29784312.243652344
2024-04-03,18.6299991607666,932000,17363159.217834473
2024-04-04,19.3799991607666,1709600,33132046.565246582
2024-04-05,19.0625,839200,15997250.0
2024-04-08,20.302499771118164,1105200,22438322.747039795
2024-04-09,19.514999389648438,1025200,20006777.374267578
2024-04-10,19.8174991607666,733200,14530190.384674072
2024-04-11,19.9375,686800,13693075.0
2024-04-12,18.9375,1968400,37276575.0
2024-04-15,17.920000076293945,984800,17647616.075134277
2024-04-16,17.752500534057617,855200,15181938.456726074
2024-04-17,17.2549991607666,1235200,21313374.963378906
2024-04-18,17.979999542236328,980000,17620399.5513916
2024-04-19,18.1924991607666,800800,14568553.327941895
2024-04-22,18.844999313354492,901200,16983113.38119507
2024-04-23,18.81999969482422,390000,7339799.880981445
2024-04-24,18.077499389648438,1117200,20196182.318115234
2024-04-25,18.315000534057617,648800,11882772.346496582
2024-04-26,18.032499313354492,428800,7732335.705566406
2024-04-29,17.802499771118164,367200,6537077.91595459
2024-04-30,16.707500457763672,1400800,23403866.64123535
2024-05-01,16.09749984741211,982000,15807744.850158691
2024-05-02,16.797500610351562,453200,7612627.276611328
2024-05-03,17.592500686645508,701200,12335861.48147583
2024-05-06,17.872499465942383,355600,6355460.810089111
2024-05-07,17.84749984741211,338000,6032454.948425293
2024-05-08,17.584999084472656,174800,3073857.8399658203
2024-05-09,17.647499084472656,304000,5364839.7216796875
2024-05-10,17.167499542236328,472000,8103059.783935547
2024-05-13,17.8700008392334,473600,8463232.397460938
2024-05-14,17.422500610351562,282000,4913145.172119141
2024-05-15,18.69499969482422,868800,16242215.734863281
2024-05-16,18.447500228881836,343600,6338561.078643799
2024-05-17,18.987499237060547,643600,12220354.508972168
2024-05-20,19.844999313354492,501200,9946313.655853271
2024-05-21,19.577499389648438,726800,14228926.556396484
2024-05-22,19.719999313354492,1199600,23656111.17630005
2024-05-23,18.985000610351562,702400,13335064.428710938
2024-05-24,19.576250076293945,479600,9388769.536590576
2024-05-28,19.344999313354492,554000,10717129.619598389
2024-05-29,19.0,178800,3397200.0
2024-05-30,19.434999465942383,538400,10463803.712463379
2024-05-31,19.1299991607666,562400,10758711.528015137
2024-06-03,19.575000762939453,620800,12152160.473632812
2024-06-04,19.924999237060547,945200,18833109.27886963
2024-06-05,20.172500610351562,409200,8254587.249755859
2024-06-06,19.94499969482422,696400,13889697.787475586
2024-06-07,19.565000534057617,918000,17960670.490264893
2024-06-10,19.670000076293945,246400,4846688.018798828
2024-06-11,19.072500228881836,1390800,26526033.318328857
